Date,Close,SharesTraded,Turnover,index
2004-03-05,1001.9,,,NSE/CNXLOWVOLATILITY
2004-03-08,1010.59,,,NSE/CNXLOWVOLATILITY
2004-03-09,1004.06,,,NSE/CNXLOWVOLATILITY
2004-03-10,997.25,,,NSE/CNXLOWVOLATILITY
2004-03-11,980.5,,,NSE/CNXLOWVOLATILITY
2004-03-12,979.8,,,NSE/CNXLOWVOLATILITY
2004-03-15,957.44,,,NSE/CNXLOWVOLATILITY
2004-03-16,944.35,,,NSE/CNXLOWVOLATILITY
2004-03-17,942.25,,,NSE/CNXLOWVOLATILITY
2004-03-18,931.54,,,NSE/CNXLOWVOLATILITY
2004-03-19,935.71,,,NSE/CNXLOWVOLATILITY
2004-03-22,917.74,,,NSE/CNXLOWVOLATILITY
2004-03-23,919.39,,,NSE/CNXLOWVOLATILITY
2004-03-24,920.52,,,NSE/CNXLOWVOLATILITY
2004-03-25,921.27,,,NSE/CNXLOWVOLATILITY
2004-03-26,941.18,,,NSE/CNXLOWVOLATILITY
2004-03-29,948.44,,,NSE/CNXLOWVOLATILITY
2004-03-30,947.54,,,NSE/CNXLOWVOLATILITY
2004-03-31,963.76,,,NSE/CNXLOWVOLATILITY
2004-04-01,981.45,,,NSE/CNXLOWVOLATILITY
2004-04-02,989.85,,,NSE/CNXLOWVOLATILITY
2004-04-05,993.7,,,NSE/CNXLOWVOLATILITY
2004-04-06,989.43,,,NSE/CNXLOWVOLATILITY
2004-04-07,985.1,,,NSE/CNXLOWVOLATILITY
2004-04-08,988.71,,,NSE/CNXLOWVOLATILITY
2004-04-12,986.85,,,NSE/CNXLOWVOLATILITY
2004-04-13,999.38,,,NSE/CNXLOWVOLATILITY
2004-04-15,1000.96,,,NSE/CNXLOWVOLATILITY
2004-04-16,1003.8,,,NSE/CNXLOWVOLATILITY
2004-04-17,1005.82,,,NSE/CNXLOWVOLATILITY
2004-04-19,998.19,,,NSE/CNXLOWVOLATILITY
2004-04-20,996.45,,,NSE/CNXLOWVOLATILITY
2004-04-21,1010.31,,,NSE/CNXLOWVOLATILITY
2004-04-22,1024.31,,,NSE/CNXLOWVOLATILITY
2004-04-23,1028.53,,,NSE/CNXLOWVOLATILITY
2004-04-27,998.17,,,NSE/CNXLOWVOLATILITY
2004-04-28,996.92,,,NSE/CNXLOWVOLATILITY
2004-04-29,999.5,,,NSE/CNXLOWVOLATILITY
2004-04-30,995.18,,,NSE/CNXLOWVOLATILITY
2004-05-03,978.56,,,NSE/CNXLOWVOLATILITY
2004-05-04,993.29,,,NSE/CNXLOWVOLATILITY
2004-05-05,998.81,,,NSE/CNXLOWVOLATILITY
2004-05-06,1010.47,,,NSE/CNXLOWVOLATILITY
2004-05-07,998.41,,,NSE/CNXLOWVOLATILITY
2004-05-10,985.66,,,NSE/CNXLOWVOLATILITY
2004-05-11,952.06,,,NSE/CNXLOWVOLATILITY
2004-05-12,959.95,,,NSE/CNXLOWVOLATILITY
2004-05-13,959.32,,,NSE/CNXLOWVOLATILITY
2004-05-14,904.1,,,NSE/CNXLOWVOLATILITY
2004-05-17,816.06,,,NSE/CNXLOWVOLATILITY
2004-05-18,864.89,,,NSE/CNXLOWVOLATILITY
2004-05-19,892.08,,,NSE/CNXLOWVOLATILITY
2004-05-20,887.48,,,NSE/CNXLOWVOLATILITY
2004-05-21,888.79,,,NSE/CNXLOWVOLATILITY
2004-05-24,907.43,,,NSE/CNXLOWVOLATILITY
2004-05-25,904.61,,,NSE/CNXLOWVOLATILITY
2004-05-26,905.48,,,NSE/CNXLOWVOLATILITY
2004-05-27,900.91,,,NSE/CNXLOWVOLATILITY
2004-05-28,871.99,,,NSE/CNXLOWVOLATILITY
2004-05-31,855.29,,,NSE/CNXLOWVOLATILITY
2004-06-01,865.43,,,NSE/CNXLOWVOLATILITY
2004-06-02,872.8,,,NSE/CNXLOWVOLATILITY
2004-06-03,860.28,,,NSE/CNXLOWVOLATILITY
2004-06-04,869.44,,,NSE/CNXLOWVOLATILITY
2004-06-07,874.67,,,NSE/CNXLOWVOLATILITY
2004-06-08,876.62,,,NSE/CNXLOWVOLATILITY
2004-06-09,878.61,,,NSE/CNXLOWVOLATILITY
2004-06-10,877.14,,,NSE/CNXLOWVOLATILITY
2004-06-11,869.34,,,NSE/CNXLOWVOLATILITY
2004-06-14,855.26,,,NSE/CNXLOWVOLATILITY
2004-06-15,861.99,,,NSE/CNXLOWVOLATILITY
2004-06-16,858.69,,,NSE/CNXLOWVOLATILITY
2004-06-17,860.9,,,NSE/CNXLOWVOLATILITY
2004-06-18,854.69,,,NSE/CNXLOWVOLATILITY
2004-06-21,848.76,,,NSE/CNXLOWVOLATILITY
2004-06-22,847.15,,,NSE/CNXLOWVOLATILITY
2004-06-23,834.44,,,NSE/CNXLOWVOLATILITY
2004-06-24,840.76,,,NSE/CNXLOWVOLATILITY
2004-06-25,853.84,,,NSE/CNXLOWVOLATILITY
2004-06-28,866.65,,,NSE/CNXLOWVOLATILITY
2004-06-29,869.97,,,NSE/CNXLOWVOLATILITY
2004-06-30,872.57,,,NSE/CNXLOWVOLATILITY
2004-07-01,880.01,,,NSE/CNXLOWVOLATILITY
2004-07-02,882.27,,,NSE/CNXLOWVOLATILITY
2004-07-05,879.87,,,NSE/CNXLOWVOLATILITY
2004-07-06,890.59,,,NSE/CNXLOWVOLATILITY
2004-07-07,898.13,,,NSE/CNXLOWVOLATILITY
2004-07-08,880.36,,,NSE/CNXLOWVOLATILITY
2004-07-09,891.74,,,NSE/CNXLOWVOLATILITY
2004-07-12,895.02,,,NSE/CNXLOWVOLATILITY
2004-07-13,887.39,,,NSE/CNXLOWVOLATILITY
2004-07-14,877.31,,,NSE/CNXLOWVOLATILITY
2004-07-15,885.25,,,NSE/CNXLOWVOLATILITY
2004-07-16,892.08,,,NSE/CNXLOWVOLATILITY
2004-07-19,896.57,,,NSE/CNXLOWVOLATILITY
2004-07-20,896.2,,,NSE/CNXLOWVOLATILITY
2004-07-21,897.35,,,NSE/CNXLOWVOLATILITY
2004-07-22,900.46,,,NSE/CNXLOWVOLATILITY
2004-07-23,902.31,,,NSE/CNXLOWVOLATILITY
2004-07-26,907.95,,,NSE/CNXLOWVOLATILITY
2004-07-27,900.39,,,NSE/CNXLOWVOLATILITY
2004-07-28,893.92,,,NSE/CNXLOWVOLATILITY
2004-07-29,902.97,,,NSE/CNXLOWVOLATILITY
2004-07-30,906.64,,,NSE/CNXLOWVOLATILITY
2004-08-02,912.13,,,NSE/CNXLOWVOLATILITY
2004-08-03,911.8,,,NSE/CNXLOWVOLATILITY
2004-08-04,909.56,,,NSE/CNXLOWVOLATILITY
2004-08-05,917.81,,,NSE/CNXLOWVOLATILITY
2004-08-06,913.46,,,NSE/CNXLOWVOLATILITY
2004-08-09,917.01,,,NSE/CNXLOWVOLATILITY
2004-08-10,922.36,,,NSE/CNXLOWVOLATILITY
2004-08-11,915.08,,,NSE/CNXLOWVOLATILITY
2004-08-12,910.58,,,NSE/CNXLOWVOLATILITY
2004-08-13,909.7,,,NSE/CNXLOWVOLATILITY
2004-08-16,908.67,,,NSE/CNXLOWVOLATILITY
2004-08-17,910.13,,,NSE/CNXLOWVOLATILITY
2004-08-18,903.72,,,NSE/CNXLOWVOLATILITY
2004-08-19,913.01,,,NSE/CNXLOWVOLATILITY
2004-08-20,904.01,,,NSE/CNXLOWVOLATILITY
2004-08-23,899.3,,,NSE/CNXLOWVOLATILITY
2004-08-24,907.02,,,NSE/CNXLOWVOLATILITY
2004-08-25,909.1,,,NSE/CNXLOWVOLATILITY
2004-08-26,919.56,,,NSE/CNXLOWVOLATILITY
2004-08-27,919.85,,,NSE/CNXLOWVOLATILITY
2004-08-30,933.53,,,NSE/CNXLOWVOLATILITY
2004-08-31,935.39,,,NSE/CNXLOWVOLATILITY
2004-09-01,940.36,,,NSE/CNXLOWVOLATILITY
2004-09-02,939.06,,,NSE/CNXLOWVOLATILITY
2004-09-03,939.73,,,NSE/CNXLOWVOLATILITY
2004-09-06,945.19,,,NSE/CNXLOWVOLATILITY
2004-09-07,947.78,,,NSE/CNXLOWVOLATILITY
2004-09-08,956.21,,,NSE/CNXLOWVOLATILITY
2004-09-09,952.08,,,NSE/CNXLOWVOLATILITY
2004-09-10,962.8,,,NSE/CNXLOWVOLATILITY
2004-09-13,967.21,,,NSE/CNXLOWVOLATILITY
2004-09-14,970.48,,,NSE/CNXLOWVOLATILITY
2004-09-15,971.57,,,NSE/CNXLOWVOLATILITY
2004-09-16,978.82,,,NSE/CNXLOWVOLATILITY
2004-09-17,986.83,,,NSE/CNXLOWVOLATILITY
2004-09-20,986.59,,,NSE/CNXLOWVOLATILITY
2004-09-21,995.25,,,NSE/CNXLOWVOLATILITY
2004-09-22,1000.62,,,NSE/CNXLOWVOLATILITY
2004-09-23,993.06,,,NSE/CNXLOWVOLATILITY
2004-09-24,995.3,,,NSE/CNXLOWVOLATILITY
2004-09-27,995.23,,,NSE/CNXLOWVOLATILITY
2004-09-28,986.78,,,NSE/CNXLOWVOLATILITY
2004-09-29,995.01,,,NSE/CNXLOWVOLATILITY
2004-09-30,999.83,,,NSE/CNXLOWVOLATILITY
2004-10-01,1007.93,,,NSE/CNXLOWVOLATILITY
2004-10-04,1016.17,,,NSE/CNXLOWVOLATILITY
2004-10-05,1016.55,,,NSE/CNXLOWVOLATILITY
2004-10-06,1008.6,,,NSE/CNXLOWVOLATILITY
2004-10-07,1010.9,,,NSE/CNXLOWVOLATILITY
2004-10-08,1011.79,,,NSE/CNXLOWVOLATILITY
2004-10-09,1013.51,,,NSE/CNXLOWVOLATILITY
2004-10-11,1002.82,,,NSE/CNXLOWVOLATILITY
2004-10-12,992.09,,,NSE/CNXLOWVOLATILITY
2004-10-14,990.9,,,NSE/CNXLOWVOLATILITY
2004-10-15,989.53,,,NSE/CNXLOWVOLATILITY
2004-10-18,989.22,,,NSE/CNXLOWVOLATILITY
2004-10-19,996.46,,,NSE/CNXLOWVOLATILITY
2004-10-20,991.53,,,NSE/CNXLOWVOLATILITY
2004-10-21,988.62,,,NSE/CNXLOWVOLATILITY
2004-10-25,976.44,,,NSE/CNXLOWVOLATILITY
2004-10-26,981.43,,,NSE/CNXLOWVOLATILITY
2004-10-27,991.03,,,NSE/CNXLOWVOLATILITY
2004-10-28,998.25,,,NSE/CNXLOWVOLATILITY
2004-10-29,994.96,,,NSE/CNXLOWVOLATILITY
2004-11-01,1005.61,,,NSE/CNXLOWVOLATILITY
2004-11-02,1017.06,,,NSE/CNXLOWVOLATILITY
2004-11-03,1027.58,,,NSE/CNXLOWVOLATILITY
2004-11-04,1027.16,,,NSE/CNXLOWVOLATILITY
2004-11-05,1033.28,,,NSE/CNXLOWVOLATILITY
2004-11-08,1036.06,,,NSE/CNXLOWVOLATILITY
2004-11-09,1033.26,,,NSE/CNXLOWVOLATILITY
2004-11-10,1041.61,,,NSE/CNXLOWVOLATILITY
2004-11-11,1041.2,,,NSE/CNXLOWVOLATILITY
2004-11-12,1045.6,,,NSE/CNXLOWVOLATILITY
2004-11-16,1052.89,,,NSE/CNXLOWVOLATILITY
2004-11-17,1059.5,,,NSE/CNXLOWVOLATILITY
2004-11-18,1063.23,,,NSE/CNXLOWVOLATILITY
2004-11-19,1053.42,,,NSE/CNXLOWVOLATILITY
2004-11-22,1054.04,,,NSE/CNXLOWVOLATILITY
2004-11-23,1067.82,,,NSE/CNXLOWVOLATILITY
2004-11-24,1075.56,,,NSE/CNXLOWVOLATILITY
2004-11-25,1075.18,,,NSE/CNXLOWVOLATILITY
2004-11-29,1087.35,,,NSE/CNXLOWVOLATILITY
2004-11-30,1089.84,,,NSE/CNXLOWVOLATILITY
2004-12-01,1088.66,,,NSE/CNXLOWVOLATILITY
2004-12-02,1105.98,,,NSE/CNXLOWVOLATILITY
2004-12-03,1103.71,,,NSE/CNXLOWVOLATILITY
2004-12-06,1111.67,,,NSE/CNXLOWVOLATILITY
2004-12-07,1114.34,,,NSE/CNXLOWVOLATILITY
2004-12-08,1109.76,,,NSE/CNXLOWVOLATILITY
2004-12-09,1115.27,,,NSE/CNXLOWVOLATILITY
2004-12-10,1109.37,,,NSE/CNXLOWVOLATILITY
2004-12-13,1117.98,,,NSE/CNXLOWVOLATILITY
2004-12-14,1127.71,,,NSE/CNXLOWVOLATILITY
2004-12-15,1136.08,,,NSE/CNXLOWVOLATILITY
2004-12-16,1146.8,,,NSE/CNXLOWVOLATILITY
2004-12-17,1152.86,,,NSE/CNXLOWVOLATILITY
2004-12-20,1164.56,,,NSE/CNXLOWVOLATILITY
2004-12-21,1177.16,,,NSE/CNXLOWVOLATILITY
2004-12-22,1170.91,,,NSE/CNXLOWVOLATILITY
2004-12-23,1173.64,,,NSE/CNXLOWVOLATILITY
2004-12-24,1177.76,,,NSE/CNXLOWVOLATILITY
2004-12-27,1184.67,,,NSE/CNXLOWVOLATILITY
2004-12-28,1189.94,,,NSE/CNXLOWVOLATILITY
2004-12-29,1183.31,,,NSE/CNXLOWVOLATILITY
2004-12-30,1184.03,,,NSE/CNXLOWVOLATILITY
2004-12-31,1191.21,,,NSE/CNXLOWVOLATILITY
2005-01-03,1201.23,,,NSE/CNXLOWVOLATILITY
2005-01-04,1201.41,,,NSE/CNXLOWVOLATILITY
2005-01-05,1174.62,,,NSE/CNXLOWVOLATILITY
2005-01-06,1159.74,,,NSE/CNXLOWVOLATILITY
2005-01-07,1166.87,,,NSE/CNXLOWVOLATILITY
2005-01-10,1160.13,,,NSE/CNXLOWVOLATILITY
2005-01-11,1141.32,,,NSE/CNXLOWVOLATILITY
2005-01-12,1116.12,,,NSE/CNXLOWVOLATILITY
2005-01-13,1135.63,,,NSE/CNXLOWVOLATILITY
2005-01-14,1124.36,,,NSE/CNXLOWVOLATILITY
2005-01-17,1122.21,,,NSE/CNXLOWVOLATILITY
2005-01-18,1127.46,,,NSE/CNXLOWVOLATILITY
2005-01-19,1125.62,,,NSE/CNXLOWVOLATILITY
2005-01-20,1119.41,,,NSE/CNXLOWVOLATILITY
2005-01-24,1113.33,,,NSE/CNXLOWVOLATILITY
2005-01-25,1121.16,,,NSE/CNXLOWVOLATILITY
2005-01-27,1135.16,,,NSE/CNXLOWVOLATILITY
2005-01-28,1156.54,,,NSE/CNXLOWVOLATILITY
2005-01-31,1177.27,,,NSE/CNXLOWVOLATILITY
2005-02-01,1180.43,,,NSE/CNXLOWVOLATILITY
2005-02-02,1181.76,,,NSE/CNXLOWVOLATILITY
2005-02-03,1200.61,,,NSE/CNXLOWVOLATILITY
2005-02-04,1202.29,,,NSE/CNXLOWVOLATILITY
2005-02-07,1197.9,,,NSE/CNXLOWVOLATILITY
2005-02-08,1200.94,,,NSE/CNXLOWVOLATILITY
2005-02-09,1208.36,,,NSE/CNXLOWVOLATILITY
2005-02-10,1213.27,,,NSE/CNXLOWVOLATILITY
2005-02-11,1221.78,,,NSE/CNXLOWVOLATILITY
2005-02-14,1226.47,,,NSE/CNXLOWVOLATILITY
2005-02-15,1221.77,,,NSE/CNXLOWVOLATILITY
2005-02-16,1214.43,,,NSE/CNXLOWVOLATILITY
2005-02-17,1211.35,,,NSE/CNXLOWVOLATILITY
2005-02-18,1210.23,,,NSE/CNXLOWVOLATILITY
2005-02-21,1202.42,,,NSE/CNXLOWVOLATILITY
2005-02-22,1204.13,,,NSE/CNXLOWVOLATILITY
2005-02-23,1206.0,,,NSE/CNXLOWVOLATILITY
2005-02-24,1207.42,,,NSE/CNXLOWVOLATILITY
2005-02-25,1199.13,,,NSE/CNXLOWVOLATILITY
2005-02-28,1218.4,,,NSE/CNXLOWVOLATILITY
2005-03-01,1213.06,,,NSE/CNXLOWVOLATILITY
2005-03-02,1222.29,,,NSE/CNXLOWVOLATILITY
2005-03-03,1236.89,,,NSE/CNXLOWVOLATILITY
2005-03-04,1245.07,,,NSE/CNXLOWVOLATILITY
2005-03-07,1249.53,,,NSE/CNXLOWVOLATILITY
2005-03-08,1252.63,,,NSE/CNXLOWVOLATILITY
2005-03-09,1248.97,,,NSE/CNXLOWVOLATILITY
2005-03-10,1250.33,,,NSE/CNXLOWVOLATILITY
2005-03-11,1245.79,,,NSE/CNXLOWVOLATILITY
2005-03-14,1240.04,,,NSE/CNXLOWVOLATILITY
2005-03-15,1235.04,,,NSE/CNXLOWVOLATILITY
2005-03-16,1231.52,,,NSE/CNXLOWVOLATILITY
2005-03-17,1221.14,,,NSE/CNXLOWVOLATILITY
2005-03-18,1219.04,,,NSE/CNXLOWVOLATILITY
2005-03-21,1214.25,,,NSE/CNXLOWVOLATILITY
2005-03-22,1193.86,,,NSE/CNXLOWVOLATILITY
2005-03-23,1175.64,,,NSE/CNXLOWVOLATILITY
2005-03-24,1167.1,,,NSE/CNXLOWVOLATILITY
2005-03-28,1174.56,,,NSE/CNXLOWVOLATILITY
2005-03-29,1158.34,,,NSE/CNXLOWVOLATILITY
2005-03-30,1164.96,,,NSE/CNXLOWVOLATILITY
2005-03-31,1182.95,,,NSE/CNXLOWVOLATILITY
2005-04-01,1203.12,,,NSE/CNXLOWVOLATILITY
2005-04-04,1203.44,,,NSE/CNXLOWVOLATILITY
2005-04-05,1198.7,,,NSE/CNXLOWVOLATILITY
2005-04-06,1203.08,,,NSE/CNXLOWVOLATILITY
2005-04-07,1201.36,,,NSE/CNXLOWVOLATILITY
2005-04-08,1190.45,,,NSE/CNXLOWVOLATILITY
2005-04-11,1182.21,,,NSE/CNXLOWVOLATILITY
2005-04-12,1192.11,,,NSE/CNXLOWVOLATILITY
2005-04-13,1195.03,,,NSE/CNXLOWVOLATILITY
2005-04-15,1169.71,,,NSE/CNXLOWVOLATILITY
2005-04-18,1160.34,,,NSE/CNXLOWVOLATILITY
2005-04-19,1153.49,,,NSE/CNXLOWVOLATILITY
2005-04-20,1163.31,,,NSE/CNXLOWVOLATILITY
2005-04-21,1175.8,,,NSE/CNXLOWVOLATILITY
2005-04-22,1187.57,,,NSE/CNXLOWVOLATILITY
2005-04-25,1192.54,,,NSE/CNXLOWVOLATILITY
2005-04-26,1188.52,,,NSE/CNXLOWVOLATILITY
2005-04-27,1181.21,,,NSE/CNXLOWVOLATILITY
2005-04-28,1184.08,,,NSE/CNXLOWVOLATILITY
2005-04-29,1162.28,,,NSE/CNXLOWVOLATILITY
2005-05-02,1167.93,,,NSE/CNXLOWVOLATILITY
2005-05-03,1173.23,,,NSE/CNXLOWVOLATILITY
2005-05-04,1184.96,,,NSE/CNXLOWVOLATILITY
2005-05-05,1196.91,,,NSE/CNXLOWVOLATILITY
2005-05-06,1203.56,,,NSE/CNXLOWVOLATILITY
2005-05-09,1218.71,,,NSE/CNXLOWVOLATILITY
2005-05-10,1218.22,,,NSE/CNXLOWVOLATILITY
2005-05-11,1214.58,,,NSE/CNXLOWVOLATILITY
2005-05-12,1220.15,,,NSE/CNXLOWVOLATILITY
2005-05-13,1222.31,,,NSE/CNXLOWVOLATILITY
2005-05-16,1234.17,,,NSE/CNXLOWVOLATILITY
2005-05-17,1225.44,,,NSE/CNXLOWVOLATILITY
2005-05-18,1220.41,,,NSE/CNXLOWVOLATILITY
2005-05-19,1227.89,,,NSE/CNXLOWVOLATILITY
2005-05-20,1229.45,,,NSE/CNXLOWVOLATILITY
2005-05-23,1240.43,,,NSE/CNXLOWVOLATILITY
2005-05-24,1245.78,,,NSE/CNXLOWVOLATILITY
2005-05-25,1253.31,,,NSE/CNXLOWVOLATILITY
2005-05-26,1262.7,,,NSE/CNXLOWVOLATILITY
2005-05-27,1264.75,,,NSE/CNXLOWVOLATILITY
2005-05-30,1259.98,,,NSE/CNXLOWVOLATILITY
2005-05-31,1267.72,,,NSE/CNXLOWVOLATILITY
2005-06-01,1278.3,,,NSE/CNXLOWVOLATILITY
2005-06-02,1269.85,,,NSE/CNXLOWVOLATILITY
2005-06-03,1277.82,,,NSE/CNXLOWVOLATILITY
2005-06-04,1285.5,,,NSE/CNXLOWVOLATILITY
2005-06-06,1285.13,,,NSE/CNXLOWVOLATILITY
2005-06-07,1289.57,,,NSE/CNXLOWVOLATILITY
2005-06-08,1294.09,,,NSE/CNXLOWVOLATILITY
2005-06-09,1292.53,,,NSE/CNXLOWVOLATILITY
2005-06-10,1283.17,,,NSE/CNXLOWVOLATILITY
2005-06-13,1287.53,,,NSE/CNXLOWVOLATILITY
2005-06-14,1289.03,,,NSE/CNXLOWVOLATILITY
2005-06-15,1291.99,,,NSE/CNXLOWVOLATILITY
2005-06-16,1286.57,,,NSE/CNXLOWVOLATILITY
2005-06-17,1279.85,,,NSE/CNXLOWVOLATILITY
2005-06-20,1283.05,,,NSE/CNXLOWVOLATILITY
2005-06-21,1295.95,,,NSE/CNXLOWVOLATILITY
2005-06-22,1303.06,,,NSE/CNXLOWVOLATILITY
2005-06-23,1308.19,,,NSE/CNXLOWVOLATILITY
2005-06-24,1314.45,,,NSE/CNXLOWVOLATILITY
2005-06-27,1313.48,,,NSE/CNXLOWVOLATILITY
2005-06-28,1296.23,,,NSE/CNXLOWVOLATILITY
2005-06-29,1304.0,,,NSE/CNXLOWVOLATILITY
2005-06-30,1313.29,,,NSE/CNXLOWVOLATILITY
2005-07-01,1327.87,,,NSE/CNXLOWVOLATILITY
2005-07-04,1344.52,,,NSE/CNXLOWVOLATILITY
2005-07-05,1335.95,,,NSE/CNXLOWVOLATILITY
2005-07-06,1350.14,,,NSE/CNXLOWVOLATILITY
2005-07-07,1328.94,,,NSE/CNXLOWVOLATILITY
2005-07-08,1340.89,,,NSE/CNXLOWVOLATILITY
2005-07-11,1356.71,,,NSE/CNXLOWVOLATILITY
2005-07-12,1362.89,,,NSE/CNXLOWVOLATILITY
2005-07-13,1358.37,,,NSE/CNXLOWVOLATILITY
2005-07-14,1357.26,,,NSE/CNXLOWVOLATILITY
2005-07-15,1372.32,,,NSE/CNXLOWVOLATILITY
2005-07-18,1389.25,,,NSE/CNXLOWVOLATILITY
2005-07-19,1392.95,,,NSE/CNXLOWVOLATILITY
2005-07-20,1395.72,,,NSE/CNXLOWVOLATILITY
2005-07-21,1390.14,,,NSE/CNXLOWVOLATILITY
2005-07-22,1408.02,,,NSE/CNXLOWVOLATILITY
2005-07-25,1413.08,,,NSE/CNXLOWVOLATILITY
2005-07-26,1410.92,,,NSE/CNXLOWVOLATILITY
2005-07-27,1418.92,,,NSE/CNXLOWVOLATILITY
2005-07-29,1405.26,,,NSE/CNXLOWVOLATILITY
2005-08-01,1417.52,,,NSE/CNXLOWVOLATILITY
2005-08-02,1439.65,,,NSE/CNXLOWVOLATILITY
2005-08-03,1447.81,,,NSE/CNXLOWVOLATILITY
2005-08-04,1456.83,,,NSE/CNXLOWVOLATILITY
2005-08-05,1453.26,,,NSE/CNXLOWVOLATILITY
2005-08-08,1427.78,,,NSE/CNXLOWVOLATILITY
2005-08-09,1425.08,,,NSE/CNXLOWVOLATILITY
2005-08-10,1454.46,,,NSE/CNXLOWVOLATILITY
2005-08-11,1470.17,,,NSE/CNXLOWVOLATILITY
2005-08-12,1470.54,,,NSE/CNXLOWVOLATILITY
2005-08-16,1475.74,,,NSE/CNXLOWVOLATILITY
2005-08-17,1485.26,,,NSE/CNXLOWVOLATILITY
2005-08-18,1474.61,,,NSE/CNXLOWVOLATILITY
2005-08-19,1471.06,,,NSE/CNXLOWVOLATILITY
2005-08-22,1463.98,,,NSE/CNXLOWVOLATILITY
2005-08-23,1436.89,,,NSE/CNXLOWVOLATILITY
2005-08-24,1429.39,,,NSE/CNXLOWVOLATILITY
2005-08-25,1440.74,,,NSE/CNXLOWVOLATILITY
2005-08-26,1457.57,,,NSE/CNXLOWVOLATILITY
2005-08-29,1443.87,,,NSE/CNXLOWVOLATILITY
2005-08-30,1460.48,,,NSE/CNXLOWVOLATILITY
2005-08-31,1470.9,,,NSE/CNXLOWVOLATILITY
2005-09-01,1481.2,,,NSE/CNXLOWVOLATILITY
2005-09-02,1496.7,,,NSE/CNXLOWVOLATILITY
2005-09-05,1505.55,,,NSE/CNXLOWVOLATILITY
2005-09-06,1510.08,,,NSE/CNXLOWVOLATILITY
2005-09-08,1527.84,,,NSE/CNXLOWVOLATILITY
2005-09-09,1528.94,,,NSE/CNXLOWVOLATILITY
2005-09-12,1546.82,,,NSE/CNXLOWVOLATILITY
2005-09-13,1557.23,,,NSE/CNXLOWVOLATILITY
2005-09-14,1550.89,,,NSE/CNXLOWVOLATILITY
2005-09-15,1568.78,,,NSE/CNXLOWVOLATILITY
2005-09-16,1573.13,,,NSE/CNXLOWVOLATILITY
2005-09-19,1582.68,,,NSE/CNXLOWVOLATILITY
2005-09-20,1583.6,,,NSE/CNXLOWVOLATILITY
2005-09-21,1568.26,,,NSE/CNXLOWVOLATILITY
2005-09-22,1512.23,,,NSE/CNXLOWVOLATILITY
2005-09-23,1517.57,,,NSE/CNXLOWVOLATILITY
2005-09-26,1563.74,,,NSE/CNXLOWVOLATILITY
2005-09-27,1568.73,,,NSE/CNXLOWVOLATILITY
2005-09-28,1576.43,,,NSE/CNXLOWVOLATILITY
2005-09-29,1577.4,,,NSE/CNXLOWVOLATILITY
2005-09-30,1581.09,,,NSE/CNXLOWVOLATILITY
2005-10-03,1603.6,,,NSE/CNXLOWVOLATILITY
2005-10-04,1619.57,,,NSE/CNXLOWVOLATILITY
2005-10-05,1610.15,,,NSE/CNXLOWVOLATILITY
2005-10-06,1585.79,,,NSE/CNXLOWVOLATILITY
2005-10-07,1578.74,,,NSE/CNXLOWVOLATILITY
2005-10-10,1571.52,,,NSE/CNXLOWVOLATILITY
2005-10-11,1574.91,,,NSE/CNXLOWVOLATILITY
2005-10-13,1553.6,,,NSE/CNXLOWVOLATILITY
2005-10-14,1520.06,,,NSE/CNXLOWVOLATILITY
2005-10-17,1517.83,,,NSE/CNXLOWVOLATILITY
2005-10-18,1510.06,,,NSE/CNXLOWVOLATILITY
2005-10-19,1479.98,,,NSE/CNXLOWVOLATILITY
2005-10-20,1467.89,,,NSE/CNXLOWVOLATILITY
2005-10-21,1490.39,,,NSE/CNXLOWVOLATILITY
2005-10-24,1472.84,,,NSE/CNXLOWVOLATILITY
2005-10-25,1480.18,,,NSE/CNXLOWVOLATILITY
2005-10-26,1478.55,,,NSE/CNXLOWVOLATILITY
2005-10-27,1444.91,,,NSE/CNXLOWVOLATILITY
2005-10-28,1430.06,,,NSE/CNXLOWVOLATILITY
2005-10-31,1454.23,,,NSE/CNXLOWVOLATILITY
2005-11-01,1464.98,,,NSE/CNXLOWVOLATILITY
2005-11-02,1485.95,,,NSE/CNXLOWVOLATILITY
2005-11-07,1511.84,,,NSE/CNXLOWVOLATILITY
2005-11-08,1532.88,,,NSE/CNXLOWVOLATILITY
2005-11-09,1532.24,,,NSE/CNXLOWVOLATILITY
2005-11-10,1542.79,,,NSE/CNXLOWVOLATILITY
2005-11-11,1573.68,,,NSE/CNXLOWVOLATILITY
2005-11-14,1574.56,,,NSE/CNXLOWVOLATILITY
2005-11-16,1587.59,,,NSE/CNXLOWVOLATILITY
2005-11-17,1596.42,,,NSE/CNXLOWVOLATILITY
2005-11-18,1609.06,,,NSE/CNXLOWVOLATILITY
2005-11-21,1605.78,,,NSE/CNXLOWVOLATILITY
2005-11-22,1599.43,,,NSE/CNXLOWVOLATILITY
2005-11-23,1615.03,,,NSE/CNXLOWVOLATILITY
2005-11-24,1628.15,,,NSE/CNXLOWVOLATILITY
2005-11-25,1656.59,,,NSE/CNXLOWVOLATILITY
2005-11-26,1674.65,,,NSE/CNXLOWVOLATILITY
2005-11-28,1696.48,,,NSE/CNXLOWVOLATILITY
2005-11-29,1689.91,,,NSE/CNXLOWVOLATILITY
2005-11-30,1665.99,,,NSE/CNXLOWVOLATILITY
2005-12-01,1697.18,,,NSE/CNXLOWVOLATILITY
