Date,Open,High,Low,Close,SharesTraded,Turnover,index
2003-01-01,0.0,0.0,0.0,1000.0,,,NSE/CNX100
2003-01-02,0.0,0.0,0.0,1008.03,,,NSE/CNX100
2003-01-03,0.0,0.0,0.0,1004.49,,,NSE/CNX100
2003-01-06,0.0,0.0,0.0,999.85,,,NSE/CNX100
2003-01-07,0.0,0.0,0.0,997.81,,,NSE/CNX100
2003-01-08,0.0,0.0,0.0,1005.31,,,NSE/CNX100
2003-01-09,0.0,0.0,0.0,1013.33,,,NSE/CNX100
2003-01-10,0.0,0.0,0.0,998.61,,,NSE/CNX100
2003-01-13,0.0,0.0,0.0,993.25,,,NSE/CNX100
2003-01-14,0.0,0.0,0.0,997.95,,,NSE/CNX100
2003-01-15,0.0,0.0,0.0,1003.67,,,NSE/CNX100
2003-01-16,0.0,0.0,0.0,1006.77,,,NSE/CNX100
2003-01-17,0.0,0.0,0.0,1005.35,,,NSE/CNX100
2003-01-20,0.0,0.0,0.0,996.65,,,NSE/CNX100
2003-01-21,0.0,0.0,0.0,998.93,,,NSE/CNX100
2003-01-22,0.0,0.0,0.0,1002.35,,,NSE/CNX100
2003-01-23,0.0,0.0,0.0,991.66,,,NSE/CNX100
2003-01-24,0.0,0.0,0.0,977.08,,,NSE/CNX100
2003-01-27,0.0,0.0,0.0,959.04,,,NSE/CNX100
2003-01-28,0.0,0.0,0.0,967.5,,,NSE/CNX100
2003-01-29,0.0,0.0,0.0,960.29,,,NSE/CNX100
2003-01-30,0.0,0.0,0.0,957.81,,,NSE/CNX100
2003-01-31,0.0,0.0,0.0,963.55,,,NSE/CNX100
2003-02-03,0.0,0.0,0.0,976.04,,,NSE/CNX100
2003-02-04,0.0,0.0,0.0,975.5,,,NSE/CNX100
2003-02-05,0.0,0.0,0.0,968.92,,,NSE/CNX100
2003-02-06,0.0,0.0,0.0,983.24,,,NSE/CNX100
2003-02-07,0.0,0.0,0.0,977.81,,,NSE/CNX100
2003-02-10,0.0,0.0,0.0,968.65,,,NSE/CNX100
2003-02-11,0.0,0.0,0.0,967.91,,,NSE/CNX100
2003-02-12,0.0,0.0,0.0,964.5,,,NSE/CNX100
2003-02-14,0.0,0.0,0.0,955.96,,,NSE/CNX100
2003-02-17,0.0,0.0,0.0,977.23,,,NSE/CNX100
2003-02-18,0.0,0.0,0.0,978.53,,,NSE/CNX100
2003-02-19,0.0,0.0,0.0,984.12,,,NSE/CNX100
2003-02-20,0.0,0.0,0.0,985.35,,,NSE/CNX100
2003-02-21,0.0,0.0,0.0,985.39,,,NSE/CNX100
2003-02-24,0.0,0.0,0.0,989.11,,,NSE/CNX100
2003-02-25,0.0,0.0,0.0,975.53,,,NSE/CNX100
2003-02-26,0.0,0.0,0.0,969.63,,,NSE/CNX100
2003-02-27,0.0,0.0,0.0,973.72,,,NSE/CNX100
2003-02-28,0.0,0.0,0.0,982.26,,,NSE/CNX100
2003-03-03,0.0,0.0,0.0,978.59,,,NSE/CNX100
2003-03-04,0.0,0.0,0.0,967.64,,,NSE/CNX100
2003-03-05,0.0,0.0,0.0,962.17,,,NSE/CNX100
2003-03-06,0.0,0.0,0.0,953.68,,,NSE/CNX100
2003-03-07,0.0,0.0,0.0,940.15,,,NSE/CNX100
2003-03-10,0.0,0.0,0.0,929.62,,,NSE/CNX100
2003-03-11,0.0,0.0,0.0,936.82,,,NSE/CNX100
2003-03-12,0.0,0.0,0.0,925.57,,,NSE/CNX100
2003-03-13,0.0,0.0,0.0,923.54,,,NSE/CNX100
2003-03-17,0.0,0.0,0.0,917.41,,,NSE/CNX100
2003-03-19,0.0,0.0,0.0,926.72,,,NSE/CNX100
2003-03-20,0.0,0.0,0.0,945.8,,,NSE/CNX100
2003-03-21,0.0,0.0,0.0,950.95,,,NSE/CNX100
2003-03-22,0.0,0.0,0.0,957.54,,,NSE/CNX100
2003-03-24,0.0,0.0,0.0,936.1,,,NSE/CNX100
2003-03-25,0.0,0.0,0.0,933.76,,,NSE/CNX100
2003-03-26,0.0,0.0,0.0,935.77,,,NSE/CNX100
2003-03-27,0.0,0.0,0.0,926.25,,,NSE/CNX100
2003-03-28,0.0,0.0,0.0,923.84,,,NSE/CNX100
2003-03-31,0.0,0.0,0.0,902.42,,,NSE/CNX100
2003-04-01,0.0,0.0,0.0,908.29,,,NSE/CNX100
2003-04-02,0.0,0.0,0.0,922.88,,,NSE/CNX100
2003-04-03,0.0,0.0,0.0,932.4,,,NSE/CNX100
2003-04-04,0.0,0.0,0.0,940.9,,,NSE/CNX100
2003-04-07,0.0,0.0,0.0,954.59,,,NSE/CNX100
2003-04-08,0.0,0.0,0.0,943.4,,,NSE/CNX100
2003-04-09,0.0,0.0,0.0,931.35,,,NSE/CNX100
2003-04-10,0.0,0.0,0.0,893.81,,,NSE/CNX100
2003-04-11,0.0,0.0,0.0,883.91,,,NSE/CNX100
2003-04-15,0.0,0.0,0.0,885.08,,,NSE/CNX100
2003-04-16,0.0,0.0,0.0,891.51,,,NSE/CNX100
2003-04-17,0.0,0.0,0.0,876.31,,,NSE/CNX100
2003-04-21,0.0,0.0,0.0,882.74,,,NSE/CNX100
2003-04-22,0.0,0.0,0.0,879.56,,,NSE/CNX100
2003-04-23,0.0,0.0,0.0,870.59,,,NSE/CNX100
2003-04-24,0.0,0.0,0.0,867.14,,,NSE/CNX100
2003-04-25,0.0,0.0,0.0,863.15,,,NSE/CNX100
2003-04-28,0.0,0.0,0.0,869.41,,,NSE/CNX100
2003-04-29,0.0,0.0,0.0,870.53,,,NSE/CNX100
2003-04-30,0.0,0.0,0.0,872.71,,,NSE/CNX100
2003-05-02,0.0,0.0,0.0,878.36,,,NSE/CNX100
2003-05-05,0.0,0.0,0.0,886.84,,,NSE/CNX100
2003-05-06,0.0,0.0,0.0,892.99,,,NSE/CNX100
2003-05-07,0.0,0.0,0.0,890.79,,,NSE/CNX100
2003-05-08,0.0,0.0,0.0,883.17,,,NSE/CNX100
