Date,Open,High,Low,Close,SharesTraded,Turnover,index
2001-03-20,,,,893.83,,,NSE/CNXPHARMA
2001-03-21,,,,907.6,,,NSE/CNXPHARMA
2001-03-22,,,,912.08,,,NSE/CNXPHARMA
2001-03-23,,,,887.73,,,NSE/CNXPHARMA
2001-03-26,,,,876.29,,,NSE/CNXPHARMA
2001-03-27,,,,889.59,,,NSE/CNXPHARMA
2001-03-28,,,,916.5,,,NSE/CNXPHARMA
2001-03-29,,,,899.18,,,NSE/CNXPHARMA
2001-03-30,,,,874.9,,,NSE/CNXPHARMA
2001-04-02,,,,836.34,,,NSE/CNXPHARMA
2001-04-03,,,,858.13,,,NSE/CNXPHARMA
2001-04-04,,,,852.07,,,NSE/CNXPHARMA
2001-04-06,,,,817.11,,,NSE/CNXPHARMA
2001-04-09,,,,809.91,,,NSE/CNXPHARMA
2001-04-10,,,,799.53,,,NSE/CNXPHARMA
2001-04-11,,,,763.5,,,NSE/CNXPHARMA
2001-04-12,,,,749.71,,,NSE/CNXPHARMA
2001-04-16,,,,749.18,,,NSE/CNXPHARMA
2001-04-17,,,,774.39,,,NSE/CNXPHARMA
2001-04-18,,,,813.03,,,NSE/CNXPHARMA
2001-04-19,,,,844.61,,,NSE/CNXPHARMA
2001-04-20,,,,862.2,,,NSE/CNXPHARMA
2001-04-23,,,,852.24,,,NSE/CNXPHARMA
2001-04-24,,,,862.42,,,NSE/CNXPHARMA
2001-04-25,,,,854.55,,,NSE/CNXPHARMA
2001-04-26,,,,848.3,,,NSE/CNXPHARMA
2001-04-27,,,,830.92,,,NSE/CNXPHARMA
2001-04-30,,,,844.92,,,NSE/CNXPHARMA
2001-05-02,,,,841.39,,,NSE/CNXPHARMA
2001-05-03,,,,824.66,,,NSE/CNXPHARMA
2001-05-04,,,,840.25,,,NSE/CNXPHARMA
2001-05-07,,,,841.08,,,NSE/CNXPHARMA
2001-05-08,,,,843.78,,,NSE/CNXPHARMA
2001-05-09,,,,854.21,,,NSE/CNXPHARMA
2001-05-10,,,,852.93,,,NSE/CNXPHARMA
2001-05-11,,,,839.7,,,NSE/CNXPHARMA
2001-05-14,,,,846.84,,,NSE/CNXPHARMA
2001-05-15,,,,836.52,,,NSE/CNXPHARMA
2001-05-16,,,,856.8,,,NSE/CNXPHARMA
2001-05-17,,,,862.6,,,NSE/CNXPHARMA
2001-05-18,,,,861.76,,,NSE/CNXPHARMA
2001-05-21,,,,856.14,,,NSE/CNXPHARMA
2001-05-22,,,,875.12,,,NSE/CNXPHARMA
2001-05-23,,,,876.54,,,NSE/CNXPHARMA
2001-05-24,,,,867.44,,,NSE/CNXPHARMA
2001-05-25,,,,853.62,,,NSE/CNXPHARMA
2001-05-28,,,,865.28,,,NSE/CNXPHARMA
2001-05-29,,,,871.45,,,NSE/CNXPHARMA
2001-05-30,,,,876.03,,,NSE/CNXPHARMA
2001-05-31,,,,878.83,,,NSE/CNXPHARMA
2001-06-01,,,,873.52,,,NSE/CNXPHARMA
2001-06-04,,,,870.82,,,NSE/CNXPHARMA
2001-06-05,,,,855.01,,,NSE/CNXPHARMA
2001-06-06,,,,857.87,,,NSE/CNXPHARMA
2001-06-07,,,,848.95,,,NSE/CNXPHARMA
2001-06-08,,,,850.02,,,NSE/CNXPHARMA
2001-06-11,,,,861.37,,,NSE/CNXPHARMA
2001-06-12,,,,863.35,,,NSE/CNXPHARMA
2001-06-13,,,,863.17,,,NSE/CNXPHARMA
2001-06-14,,,,859.33,,,NSE/CNXPHARMA
2001-06-15,,,,842.08,,,NSE/CNXPHARMA
2001-06-18,,,,833.55,,,NSE/CNXPHARMA
2001-06-19,,,,837.86,,,NSE/CNXPHARMA
2001-06-20,,,,842.67,,,NSE/CNXPHARMA
2001-06-21,,,,842.19,,,NSE/CNXPHARMA
2001-06-22,,,,846.08,,,NSE/CNXPHARMA
2001-06-25,,,,839.45,,,NSE/CNXPHARMA
2001-06-26,,,,869.03,,,NSE/CNXPHARMA
2001-06-27,,,,857.52,,,NSE/CNXPHARMA
2001-06-28,,,,861.79,,,NSE/CNXPHARMA
2001-06-29,,,,858.7,,,NSE/CNXPHARMA
2001-07-02,,,,847.8,,,NSE/CNXPHARMA
2001-07-03,,,,833.52,,,NSE/CNXPHARMA
2001-07-04,,,,830.71,,,NSE/CNXPHARMA
2001-07-05,,,,823.22,,,NSE/CNXPHARMA
2001-07-06,,,,830.51,,,NSE/CNXPHARMA
2001-07-09,,,,837.0,,,NSE/CNXPHARMA
2001-07-10,,,,854.23,,,NSE/CNXPHARMA
2001-07-11,,,,869.83,,,NSE/CNXPHARMA
2001-07-12,,,,871.21,,,NSE/CNXPHARMA
2001-07-13,,,,879.89,,,NSE/CNXPHARMA
2001-07-16,,,,865.78,,,NSE/CNXPHARMA
2001-07-17,,,,860.88,,,NSE/CNXPHARMA
2001-07-18,,,,854.89,,,NSE/CNXPHARMA
2001-07-19,,,,858.49,,,NSE/CNXPHARMA
2001-07-20,,,,844.34,,,NSE/CNXPHARMA
2001-07-23,,,,855.97,,,NSE/CNXPHARMA
2001-07-24,,,,859.23,,,NSE/CNXPHARMA
2001-07-25,,,,841.09,,,NSE/CNXPHARMA
2001-07-26,,,,850.54,,,NSE/CNXPHARMA
2001-07-27,,,,840.59,,,NSE/CNXPHARMA
2001-07-30,,,,858.61,,,NSE/CNXPHARMA
2001-07-31,,,,860.35,,,NSE/CNXPHARMA
2001-08-01,,,,873.64,,,NSE/CNXPHARMA
2001-08-02,,,,870.87,,,NSE/CNXPHARMA
2001-08-03,,,,880.46,,,NSE/CNXPHARMA
2001-08-06,,,,889.61,,,NSE/CNXPHARMA
2001-08-07,,,,893.03,,,NSE/CNXPHARMA
2001-08-08,,,,893.79,,,NSE/CNXPHARMA
2001-08-09,,,,891.64,,,NSE/CNXPHARMA
2001-08-10,,,,876.42,,,NSE/CNXPHARMA
2001-08-13,,,,872.69,,,NSE/CNXPHARMA
2001-08-14,,,,882.25,,,NSE/CNXPHARMA
2001-08-16,,,,866.74,,,NSE/CNXPHARMA
2001-08-17,,,,881.53,,,NSE/CNXPHARMA
2001-08-20,,,,872.57,,,NSE/CNXPHARMA
2001-08-21,,,,877.18,,,NSE/CNXPHARMA
2001-08-23,,,,904.88,,,NSE/CNXPHARMA
2001-08-24,,,,919.94,,,NSE/CNXPHARMA
2001-08-27,,,,920.13,,,NSE/CNXPHARMA
2001-08-28,,,,933.75,,,NSE/CNXPHARMA
2001-08-29,,,,934.8,,,NSE/CNXPHARMA
2001-08-30,,,,933.57,,,NSE/CNXPHARMA
2001-08-31,,,,922.95,,,NSE/CNXPHARMA
2001-09-03,,,,927.84,,,NSE/CNXPHARMA
2001-09-04,,,,921.1,,,NSE/CNXPHARMA
2001-09-05,,,,966.9,,,NSE/CNXPHARMA
2001-09-06,,,,981.65,,,NSE/CNXPHARMA
2001-09-07,,,,992.87,,,NSE/CNXPHARMA
2001-09-10,,,,989.0,,,NSE/CNXPHARMA
2001-09-11,,,,979.26,,,NSE/CNXPHARMA
2001-09-12,,,,968.85,,,NSE/CNXPHARMA
2001-09-13,,,,939.14,,,NSE/CNXPHARMA
2001-09-14,,,,898.5,,,NSE/CNXPHARMA
2001-09-17,,,,871.29,,,NSE/CNXPHARMA
2001-09-18,,,,906.41,,,NSE/CNXPHARMA
2001-09-19,,,,934.43,,,NSE/CNXPHARMA
2001-09-20,,,,922.47,,,NSE/CNXPHARMA
2001-09-21,,,,904.07,,,NSE/CNXPHARMA
2001-09-24,,,,890.38,,,NSE/CNXPHARMA
2001-09-25,,,,883.54,,,NSE/CNXPHARMA
2001-09-26,,,,890.87,,,NSE/CNXPHARMA
2001-09-27,,,,897.48,,,NSE/CNXPHARMA
2001-09-28,,,,907.57,,,NSE/CNXPHARMA
2001-10-01,,,,904.27,,,NSE/CNXPHARMA
2001-10-03,,,,896.07,,,NSE/CNXPHARMA
2001-10-04,,,,906.91,,,NSE/CNXPHARMA
2001-10-05,,,,920.23,,,NSE/CNXPHARMA
2001-10-08,,,,906.29,,,NSE/CNXPHARMA
2001-10-09,,,,914.49,,,NSE/CNXPHARMA
2001-10-10,,,,921.72,,,NSE/CNXPHARMA
2001-10-11,,,,911.03,,,NSE/CNXPHARMA
2001-10-12,,,,916.91,,,NSE/CNXPHARMA
2001-10-15,,,,929.94,,,NSE/CNXPHARMA
2001-10-16,,,,927.92,,,NSE/CNXPHARMA
2001-10-17,,,,952.51,,,NSE/CNXPHARMA
2001-10-18,,,,947.99,,,NSE/CNXPHARMA
2001-10-19,,,,968.08,,,NSE/CNXPHARMA
2001-10-22,,,,945.13,,,NSE/CNXPHARMA
2001-10-23,,,,960.04,,,NSE/CNXPHARMA
2001-10-24,,,,985.26,,,NSE/CNXPHARMA
2001-10-25,,,,996.09,,,NSE/CNXPHARMA
2001-10-29,,,,975.28,,,NSE/CNXPHARMA
2001-10-30,,,,970.74,,,NSE/CNXPHARMA
2001-10-31,,,,971.89,,,NSE/CNXPHARMA
2001-11-01,,,,997.33,,,NSE/CNXPHARMA
2001-11-02,,,,984.92,,,NSE/CNXPHARMA
2001-11-05,,,,980.01,,,NSE/CNXPHARMA
2001-11-06,,,,993.38,,,NSE/CNXPHARMA
2001-11-07,,,,985.44,,,NSE/CNXPHARMA
2001-11-08,,,,1001.85,,,NSE/CNXPHARMA
2001-11-09,,,,999.72,,,NSE/CNXPHARMA
2001-11-12,,,,994.4,,,NSE/CNXPHARMA
2001-11-13,,,,987.86,,,NSE/CNXPHARMA
2001-11-14,,,,994.24,,,NSE/CNXPHARMA
2001-11-15,,,,1007.74,,,NSE/CNXPHARMA
2001-11-19,,,,982.56,,,NSE/CNXPHARMA
2001-11-20,,,,956.11,,,NSE/CNXPHARMA
2001-11-21,,,,963.26,,,NSE/CNXPHARMA
2001-11-22,,,,978.43,,,NSE/CNXPHARMA
2001-11-23,,,,974.31,,,NSE/CNXPHARMA
2001-11-26,,,,978.74,,,NSE/CNXPHARMA
2001-11-27,,,,995.02,,,NSE/CNXPHARMA
2001-11-28,,,,1001.86,,,NSE/CNXPHARMA
2001-11-29,,,,1000.14,,,NSE/CNXPHARMA
2001-12-03,,,,1002.54,,,NSE/CNXPHARMA
2001-12-04,,,,1000.62,,,NSE/CNXPHARMA
2001-12-05,,,,1014.08,,,NSE/CNXPHARMA
2001-12-06,,,,1006.87,,,NSE/CNXPHARMA
2001-12-07,,,,1006.88,,,NSE/CNXPHARMA
2001-12-10,,,,1014.86,,,NSE/CNXPHARMA
2001-12-11,,,,1015.23,,,NSE/CNXPHARMA
2001-12-12,,,,1015.9,,,NSE/CNXPHARMA
2001-12-13,,,,1021.42,,,NSE/CNXPHARMA
2001-12-14,,,,1016.91,,,NSE/CNXPHARMA
2001-12-18,,,,1011.93,,,NSE/CNXPHARMA
2001-12-19,,,,992.04,,,NSE/CNXPHARMA
2001-12-20,,,,985.93,,,NSE/CNXPHARMA
2001-12-21,,,,981.3,,,NSE/CNXPHARMA
2001-12-24,,,,978.58,,,NSE/CNXPHARMA
2001-12-26,,,,970.65,,,NSE/CNXPHARMA
2001-12-27,,,,956.09,,,NSE/CNXPHARMA
2001-12-28,,,,962.16,,,NSE/CNXPHARMA
2001-12-31,,,,973.72,,,NSE/CNXPHARMA
2002-01-01,,,,979.19,,,NSE/CNXPHARMA
2002-01-02,,,,990.8,,,NSE/CNXPHARMA
2002-01-03,,,,991.38,,,NSE/CNXPHARMA
2002-01-04,,,,989.62,,,NSE/CNXPHARMA
2002-01-07,,,,1000.64,,,NSE/CNXPHARMA
2002-01-08,,,,1006.6,,,NSE/CNXPHARMA
2002-01-09,,,,1006.8,,,NSE/CNXPHARMA
2002-01-10,,,,1010.64,,,NSE/CNXPHARMA
2002-01-11,,,,1016.19,,,NSE/CNXPHARMA
2002-01-14,,,,1031.08,,,NSE/CNXPHARMA
2002-01-15,,,,1033.96,,,NSE/CNXPHARMA
2002-01-16,,,,1021.68,,,NSE/CNXPHARMA
2002-01-17,,,,1019.21,,,NSE/CNXPHARMA
2002-01-18,,,,1026.2,,,NSE/CNXPHARMA
2002-01-21,,,,1033.9,,,NSE/CNXPHARMA
2002-01-22,,,,1028.68,,,NSE/CNXPHARMA
2002-01-23,,,,1035.89,,,NSE/CNXPHARMA
2002-01-24,,,,1028.64,,,NSE/CNXPHARMA
2002-01-25,,,,1021.3,,,NSE/CNXPHARMA
2002-01-28,,,,1012.59,,,NSE/CNXPHARMA
2002-01-29,,,,1014.31,,,NSE/CNXPHARMA
2002-01-30,,,,1012.67,,,NSE/CNXPHARMA
2002-01-31,,,,998.36,,,NSE/CNXPHARMA
2002-02-01,,,,1001.11,,,NSE/CNXPHARMA
2002-02-04,,,,995.01,,,NSE/CNXPHARMA
2002-02-05,,,,992.9,,,NSE/CNXPHARMA
2002-02-06,,,,1003.07,,,NSE/CNXPHARMA
2002-02-07,,,,992.16,,,NSE/CNXPHARMA
2002-02-08,,,,1012.97,,,NSE/CNXPHARMA
2002-02-11,,,,1010.95,,,NSE/CNXPHARMA
2002-02-12,,,,1017.04,,,NSE/CNXPHARMA
2002-02-13,,,,1022.71,,,NSE/CNXPHARMA
2002-02-14,,,,1019.19,,,NSE/CNXPHARMA
2002-02-15,,,,1015.89,,,NSE/CNXPHARMA
2002-02-18,,,,1051.3,,,NSE/CNXPHARMA
2002-02-19,,,,1039.29,,,NSE/CNXPHARMA
2002-02-20,,,,1036.57,,,NSE/CNXPHARMA
2002-02-21,,,,1044.75,,,NSE/CNXPHARMA
2002-02-22,,,,1065.65,,,NSE/CNXPHARMA
2002-02-25,,,,1087.59,,,NSE/CNXPHARMA
2002-02-26,,,,1104.69,,,NSE/CNXPHARMA
2002-02-27,,,,1086.41,,,NSE/CNXPHARMA
2002-02-28,,,,1056.8,,,NSE/CNXPHARMA
2002-03-01,,,,1070.87,,,NSE/CNXPHARMA
2002-03-04,,,,1077.34,,,NSE/CNXPHARMA
2002-03-05,,,,1070.23,,,NSE/CNXPHARMA
2002-03-06,,,,1068.43,,,NSE/CNXPHARMA
2002-03-07,,,,1082.23,,,NSE/CNXPHARMA
2002-03-08,,,,1080.9,,,NSE/CNXPHARMA
2002-03-11,,,,1077.58,,,NSE/CNXPHARMA
2002-03-12,,,,1070.41,,,NSE/CNXPHARMA
2002-03-13,,,,1088.79,,,NSE/CNXPHARMA
2002-03-14,,,,1096.1,,,NSE/CNXPHARMA
2002-03-15,,,,1096.94,,,NSE/CNXPHARMA
2002-03-18,,,,1091.7,,,NSE/CNXPHARMA
2002-03-19,,,,1093.22,,,NSE/CNXPHARMA
2002-03-20,,,,1092.83,,,NSE/CNXPHARMA
2002-03-21,,,,1090.9,,,NSE/CNXPHARMA
2002-03-22,,,,1093.65,,,NSE/CNXPHARMA
2002-03-26,,,,1088.81,,,NSE/CNXPHARMA
2002-03-27,,,,1095.53,,,NSE/CNXPHARMA
2002-03-28,,,,1102.15,,,NSE/CNXPHARMA
2002-04-01,,,,1115.32,,,NSE/CNXPHARMA
2002-04-02,,,,1125.63,,,NSE/CNXPHARMA
2002-04-03,,,,1138.3,,,NSE/CNXPHARMA
2002-04-04,,,,1126.8,,,NSE/CNXPHARMA
2002-04-05,,,,1128.84,,,NSE/CNXPHARMA
2002-04-08,,,,1140.27,,,NSE/CNXPHARMA
2002-04-09,,,,1135.27,,,NSE/CNXPHARMA
2002-04-10,,,,1128.37,,,NSE/CNXPHARMA
2002-04-11,,,,1132.91,,,NSE/CNXPHARMA
2002-04-12,,,,1129.2,,,NSE/CNXPHARMA
2002-04-15,,,,1106.21,,,NSE/CNXPHARMA
2002-04-16,,,,1115.3,,,NSE/CNXPHARMA
2002-04-17,,,,1116.28,,,NSE/CNXPHARMA
2002-04-18,,,,1111.32,,,NSE/CNXPHARMA
2002-04-19,,,,1093.64,,,NSE/CNXPHARMA
2002-04-22,,,,1092.83,,,NSE/CNXPHARMA
2002-04-23,,,,1096.36,,,NSE/CNXPHARMA
2002-04-24,,,,1110.15,,,NSE/CNXPHARMA
2002-04-25,,,,1108.37,,,NSE/CNXPHARMA
2002-04-26,,,,1109.11,,,NSE/CNXPHARMA
2002-04-29,,,,1089.54,,,NSE/CNXPHARMA
2002-04-30,,,,1094.31,,,NSE/CNXPHARMA
2002-05-02,,,,1104.21,,,NSE/CNXPHARMA
2002-05-03,,,,1110.09,,,NSE/CNXPHARMA
2002-05-06,,,,1116.65,,,NSE/CNXPHARMA
2002-05-07,,,,1117.72,,,NSE/CNXPHARMA
2002-05-08,,,,1110.78,,,NSE/CNXPHARMA
2002-05-09,,,,1108.82,,,NSE/CNXPHARMA
2002-05-10,,,,1102.08,,,NSE/CNXPHARMA
2002-05-13,,,,1107.36,,,NSE/CNXPHARMA
2002-05-14,,,,1106.48,,,NSE/CNXPHARMA
2002-05-15,,,,1100.08,,,NSE/CNXPHARMA
2002-05-16,,,,1087.95,,,NSE/CNXPHARMA
2002-05-17,,,,1083.34,,,NSE/CNXPHARMA
2002-05-20,,,,1066.64,,,NSE/CNXPHARMA
2002-05-21,,,,1037.37,,,NSE/CNXPHARMA
2002-05-22,,,,1032.68,,,NSE/CNXPHARMA
2002-05-23,,,,1021.42,,,NSE/CNXPHARMA
2002-05-24,,,,1060.25,,,NSE/CNXPHARMA
2002-05-27,,,,1053.8,,,NSE/CNXPHARMA
2002-05-28,,,,1021.25,,,NSE/CNXPHARMA
2002-05-29,,,,1026.72,,,NSE/CNXPHARMA
2002-05-30,,,,1023.78,,,NSE/CNXPHARMA
2002-05-31,,,,1011.87,,,NSE/CNXPHARMA
2002-06-03,,,,1021.6,,,NSE/CNXPHARMA
2002-06-04,,,,1022.51,,,NSE/CNXPHARMA
2002-06-05,,,,1035.08,,,NSE/CNXPHARMA
2002-06-06,,,,1025.64,,,NSE/CNXPHARMA
2002-06-07,,,,1012.21,,,NSE/CNXPHARMA
2002-06-10,,,,1039.1,,,NSE/CNXPHARMA
2002-06-11,,,,1046.95,,,NSE/CNXPHARMA
2002-06-12,,,,1037.19,,,NSE/CNXPHARMA
2002-06-13,,,,1047.28,,,NSE/CNXPHARMA
2002-06-14,,,,1057.1,,,NSE/CNXPHARMA
2002-06-17,,,,1063.29,,,NSE/CNXPHARMA
2002-06-18,,,,1057.91,,,NSE/CNXPHARMA
2002-06-19,,,,1054.28,,,NSE/CNXPHARMA
2002-06-20,,,,1039.96,,,NSE/CNXPHARMA
2002-06-21,,,,1040.34,,,NSE/CNXPHARMA
2002-06-24,,,,1037.23,,,NSE/CNXPHARMA
2002-06-25,,,,1032.59,,,NSE/CNXPHARMA
2002-06-26,,,,1030.18,,,NSE/CNXPHARMA
2002-06-27,,,,1036.91,,,NSE/CNXPHARMA
2002-06-28,,,,1037.83,,,NSE/CNXPHARMA
2002-07-01,,,,1034.77,,,NSE/CNXPHARMA
2002-07-02,,,,1037.47,,,NSE/CNXPHARMA
2002-07-03,,,,1037.62,,,NSE/CNXPHARMA
2002-07-04,,,,1053.68,,,NSE/CNXPHARMA
2002-07-05,,,,1054.0,,,NSE/CNXPHARMA
2002-07-08,,,,1061.81,,,NSE/CNXPHARMA
2002-07-09,,,,1052.98,,,NSE/CNXPHARMA
2002-07-10,,,,1057.9,,,NSE/CNXPHARMA
2002-07-11,,,,1052.0,,,NSE/CNXPHARMA
2002-07-12,,,,1058.65,,,NSE/CNXPHARMA
2002-07-15,,,,1059.99,,,NSE/CNXPHARMA
2002-07-16,,,,1057.59,,,NSE/CNXPHARMA
2002-07-17,,,,1054.8,,,NSE/CNXPHARMA
2002-07-18,,,,1062.21,,,NSE/CNXPHARMA
2002-07-19,,,,1073.07,,,NSE/CNXPHARMA
2002-07-22,,,,1031.7,,,NSE/CNXPHARMA
2002-07-23,,,,1044.42,,,NSE/CNXPHARMA
2002-07-24,,,,1035.42,,,NSE/CNXPHARMA
2002-07-25,,,,1035.41,,,NSE/CNXPHARMA
2002-07-26,,,,1020.27,,,NSE/CNXPHARMA
2002-07-29,,,,1021.8,,,NSE/CNXPHARMA
2002-07-30,,,,1009.77,,,NSE/CNXPHARMA
2002-07-31,,,,999.66,,,NSE/CNXPHARMA
2002-08-01,,,,1009.48,,,NSE/CNXPHARMA
2002-08-02,,,,1010.03,,,NSE/CNXPHARMA
2002-08-05,,,,1015.04,,,NSE/CNXPHARMA
2002-08-06,,,,1020.88,,,NSE/CNXPHARMA
2002-08-07,,,,1022.49,,,NSE/CNXPHARMA
2002-08-08,,,,1010.1,,,NSE/CNXPHARMA
2002-08-09,,,,1006.5,,,NSE/CNXPHARMA
2002-08-12,,,,1009.3,,,NSE/CNXPHARMA
2002-08-13,,,,1012.41,,,NSE/CNXPHARMA
2002-08-14,,,,1009.03,,,NSE/CNXPHARMA
2002-08-16,,,,1010.37,,,NSE/CNXPHARMA
2002-08-19,,,,1003.5,,,NSE/CNXPHARMA
2002-08-20,,,,1003.35,,,NSE/CNXPHARMA
2002-08-21,,,,1006.49,,,NSE/CNXPHARMA
2002-08-22,,,,1012.34,,,NSE/CNXPHARMA
2002-08-23,,,,1013.7,,,NSE/CNXPHARMA
2002-08-26,,,,1021.09,,,NSE/CNXPHARMA
2002-08-27,,,,1023.12,,,NSE/CNXPHARMA
2002-08-28,,,,1021.0,,,NSE/CNXPHARMA
2002-08-29,,,,1022.21,,,NSE/CNXPHARMA
2002-08-30,,,,1029.7,,,NSE/CNXPHARMA
2002-09-02,,,,1035.37,,,NSE/CNXPHARMA
2002-09-03,,,,1032.72,,,NSE/CNXPHARMA
2002-09-04,,,,1029.43,,,NSE/CNXPHARMA
2002-09-05,,,,1034.2,,,NSE/CNXPHARMA
2002-09-06,,,,1027.29,,,NSE/CNXPHARMA
2002-09-09,,,,1019.04,,,NSE/CNXPHARMA
2002-09-11,,,,1018.1,,,NSE/CNXPHARMA
2002-09-12,,,,1015.74,,,NSE/CNXPHARMA
2002-09-13,,,,1010.15,,,NSE/CNXPHARMA
2002-09-16,,,,1008.64,,,NSE/CNXPHARMA
2002-09-17,,,,1010.8,,,NSE/CNXPHARMA
2002-09-18,,,,1007.17,,,NSE/CNXPHARMA
2002-09-19,,,,1003.46,,,NSE/CNXPHARMA
2002-09-20,,,,991.29,,,NSE/CNXPHARMA
2002-09-23,,,,998.7,,,NSE/CNXPHARMA
2002-09-24,,,,1007.02,,,NSE/CNXPHARMA
2002-09-25,,,,1013.74,,,NSE/CNXPHARMA
2002-09-26,,,,1019.26,,,NSE/CNXPHARMA
2002-09-27,,,,1017.67,,,NSE/CNXPHARMA
2002-09-30,,,,1012.46,,,NSE/CNXPHARMA
2002-10-01,,,,1002.96,,,NSE/CNXPHARMA
2002-10-03,,,,993.6,,,NSE/CNXPHARMA
2002-10-04,,,,991.64,,,NSE/CNXPHARMA
2002-10-07,,,,991.98,,,NSE/CNXPHARMA
2002-10-08,,,,991.68,,,NSE/CNXPHARMA
2002-10-09,,,,998.77,,,NSE/CNXPHARMA
2002-10-10,,,,1004.45,,,NSE/CNXPHARMA
2002-10-11,,,,1009.45,,,NSE/CNXPHARMA
2002-10-14,,,,986.55,,,NSE/CNXPHARMA
2002-10-16,,,,967.43,,,NSE/CNXPHARMA
2002-10-17,,,,956.75,,,NSE/CNXPHARMA
2002-10-18,,,,951.1,,,NSE/CNXPHARMA
2002-10-21,,,,944.84,,,NSE/CNXPHARMA
2002-10-22,,,,950.91,,,NSE/CNXPHARMA
2002-10-23,,,,952.51,,,NSE/CNXPHARMA
2002-10-24,,,,944.59,,,NSE/CNXPHARMA
2002-10-25,,,,926.75,,,NSE/CNXPHARMA
2002-10-28,,,,923.96,,,NSE/CNXPHARMA
2002-10-29,,,,919.81,,,NSE/CNXPHARMA
2002-10-30,,,,914.41,,,NSE/CNXPHARMA
2002-10-31,,,,921.15,,,NSE/CNXPHARMA
2002-11-01,,,,911.21,,,NSE/CNXPHARMA
2002-11-04,,,,918.11,,,NSE/CNXPHARMA
2002-11-05,,,,907.72,,,NSE/CNXPHARMA
2002-11-07,,,,902.19,,,NSE/CNXPHARMA
2002-11-08,,,,917.55,,,NSE/CNXPHARMA
2002-11-11,,,,923.57,,,NSE/CNXPHARMA
2002-11-12,,,,917.57,,,NSE/CNXPHARMA
2002-11-13,,,,918.25,,,NSE/CNXPHARMA
2002-11-14,,,,925.75,,,NSE/CNXPHARMA
2002-11-15,,,,929.37,,,NSE/CNXPHARMA
2002-11-18,,,,926.27,,,NSE/CNXPHARMA
2002-11-20,,,,919.79,,,NSE/CNXPHARMA
2002-11-21,,,,924.18,,,NSE/CNXPHARMA
2002-11-22,,,,928.59,,,NSE/CNXPHARMA
