Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs),index
2015-01-20,83.45,87.8,81.0,86.55,86.3,209065.0,177.63,NSE/CAMLINFINE
2015-01-21,87.2,99.9,87.2,96.0,96.5,635079.0,606.88,NSE/CAMLINFINE
2015-01-22,97.5,97.8,91.0,94.5,94.75,199938.0,188.38,NSE/CAMLINFINE
2015-01-23,95.0,95.0,90.4,90.55,91.15,57503.0,53.41,NSE/CAMLINFINE
2015-01-27,94.95,94.95,89.5,91.45,90.7,59752.0,53.91,NSE/CAMLINFINE
2015-01-28,92.5,95.0,89.2,90.4,90.05,109831.0,100.1,NSE/CAMLINFINE
2015-01-29,90.7,93.9,90.0,90.95,90.5,38106.0,34.85,NSE/CAMLINFINE
2015-01-30,90.6,92.0,90.0,90.55,90.15,22531.0,20.45,NSE/CAMLINFINE
2015-02-02,90.0,95.0,89.65,93.7,93.6,48790.0,44.82,NSE/CAMLINFINE
2015-02-03,91.0,95.25,91.0,93.9,93.6,19723.0,18.41,NSE/CAMLINFINE
2015-02-04,94.95,104.8,92.8,101.8,101.15,233064.0,235.32,NSE/CAMLINFINE
2015-02-05,102.7,103.0,95.35,96.05,96.95,89709.0,89.29,NSE/CAMLINFINE
2015-02-06,96.15,103.05,90.4,100.4,98.8,183092.0,180.89,NSE/CAMLINFINE
2015-02-09,97.0,97.0,91.25,92.85,92.6,62770.0,58.92,NSE/CAMLINFINE
2015-02-10,93.3,96.0,92.0,93.9,93.4,33675.0,31.65,NSE/CAMLINFINE
2015-02-11,95.35,96.0,91.05,93.35,93.1,35677.0,33.62,NSE/CAMLINFINE
2015-02-12,94.0,94.0,92.2,93.9,92.6,23750.0,22.07,NSE/CAMLINFINE
2015-02-13,93.55,95.45,92.1,94.1,94.15,15613.0,14.64,NSE/CAMLINFINE
2015-02-16,94.1,98.0,92.45,93.15,93.4,20207.0,18.98,NSE/CAMLINFINE
2015-02-18,95.5,95.5,92.5,92.5,93.5,20032.0,18.78,NSE/CAMLINFINE
2015-02-19,93.5,93.5,88.5,89.85,90.4,48832.0,44.47,NSE/CAMLINFINE
2015-02-20,91.1,93.4,85.1,90.05,90.35,89756.0,80.91,NSE/CAMLINFINE
2015-02-23,89.6,91.8,89.5,90.2,90.2,18896.0,17.14,NSE/CAMLINFINE
2015-02-24,90.0,91.9,89.2,90.1,90.05,19675.0,17.79,NSE/CAMLINFINE
2015-02-25,90.2,92.0,89.65,90.95,90.2,24404.0,22.11,NSE/CAMLINFINE
2015-02-26,91.2,91.95,89.6,90.0,90.0,40409.0,36.42,NSE/CAMLINFINE
2015-02-27,90.9,91.5,78.1,90.0,90.5,40394.0,36.05,NSE/CAMLINFINE
2015-02-28,90.0,91.35,88.35,90.1,90.4,23332.0,21.02,NSE/CAMLINFINE
2015-03-02,89.55,90.5,87.65,90.2,89.5,41921.0,37.46,NSE/CAMLINFINE
2015-03-03,90.5,103.0,89.1,100.9,98.55,118863.0,114.48,NSE/CAMLINFINE
2015-03-04,102.8,104.0,94.0,95.0,95.2,93605.0,93.71,NSE/CAMLINFINE
2015-03-05,94.0,103.8,94.0,100.0,99.1,144286.0,145.06,NSE/CAMLINFINE
2015-03-09,99.0,99.1,95.9,97.95,98.0,24282.0,23.72,NSE/CAMLINFINE
2015-03-10,98.1,100.45,97.2,97.2,98.1,49927.0,49.56,NSE/CAMLINFINE
2015-03-11,98.0,99.25,95.35,96.3,96.7,13529.0,13.13,NSE/CAMLINFINE
2015-03-12,98.75,98.75,95.2,95.3,95.8,26466.0,25.63,NSE/CAMLINFINE
2015-03-13,97.4,97.4,93.3,94.75,94.1,13558.0,12.97,NSE/CAMLINFINE
2015-03-16,91.7,96.4,90.8,92.25,92.2,38038.0,35.12,NSE/CAMLINFINE
2015-03-17,91.0,94.0,91.0,91.2,92.35,17711.0,16.37,NSE/CAMLINFINE
2015-03-18,91.75,93.5,91.5,91.55,91.75,10511.0,9.68,NSE/CAMLINFINE
2015-03-19,92.8,94.0,91.5,92.0,92.8,25210.0,23.27,NSE/CAMLINFINE
2015-03-20,92.5,92.5,87.55,88.95,89.0,25193.0,22.72,NSE/CAMLINFINE
2015-03-23,88.8,89.45,84.0,85.15,85.1,34057.0,29.22,NSE/CAMLINFINE
2015-03-24,85.1,89.0,84.1,88.9,87.0,31037.0,26.54,NSE/CAMLINFINE
2015-03-25,86.9,86.9,82.0,82.55,82.8,36992.0,30.92,NSE/CAMLINFINE
2015-03-26,82.6,84.0,78.85,80.1,80.6,37770.0,30.49,NSE/CAMLINFINE
2015-03-27,82.0,87.9,82.0,87.8,85.8,29123.0,24.77,NSE/CAMLINFINE
2015-03-30,86.5,88.0,84.1,87.55,87.7,14800.0,12.85,NSE/CAMLINFINE
2015-03-31,88.0,91.0,86.5,86.6,87.95,22943.0,20.34,NSE/CAMLINFINE
